125, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849421440, -23105.036912, -23514.406162, 59.999802, 0.0, -0.0, 0.999976, 0.006996
126, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849423441, -23290.000009, -32660.000007, 59.9995, 0.0, -0.0, 1.0, 0.0
127, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849425442, 1950.0, -32649.253437, 59.9995, 0.0, -0.0, 1.0, 0.0
128, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849427443, 12760.000011, -34310.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
129, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849429444, 12760.000011, -43870.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
130, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849430445, 23945.911987, -51510.0, 59.999023, 0.0, 0.0, 0.0, 1.0
131, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849432446, 11165.911987, -51500.000049, 59.999023, 0.0, 0.0, 0.0, 1.0
132, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849434447, -39.999989, -43870.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
133, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849436448, -112.425489, -53622.827176, 63.073163, -0.0, 0.0, 0.707107, 0.707107
134, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849437449, 320.000051, -49835.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
135, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849439450, -39.999989, -34310.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
136, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849441451, -1644.088013, -41900.000049, 59.999023, 0.0, 0.0, 0.0, 1.0
137, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849443452, -12839.999989, -34310.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
138, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849445453, -23290.000009, -42260.000007, 59.9995, 0.0, -0.0, 1.0, 0.0
139, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849447454, -12849.999989, -43870.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
140, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849448455, -14444.088013, -51510.000049, 59.999023, 0.0, 0.0, 0.0, 1.0
141, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849450456, -24889.999949, -49845.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
142, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849451457, -24079.829284, 32982.267925, 59.999023, 0.0, 0.0, 0.258291, 0.966067
143, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849453458, -31786.769268, 26134.376304, 59.9995, 0.0, -0.0, 0.866025, 0.5
144, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849455459, -26358.051196, 18250.755768, 59.999023, -0.0, -0.0, -0.49879, 0.866723
145, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849457460, -28552.53577, 22076.018482, 59.999023, 0.0, 0.0, -0.49879, 0.866723
146, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849458461, -34579.122595, 26911.04281, 59.999023, 0.0, 0.0, 0.258974, 0.965884
147, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849460462, -42913.062425, 21725.756573, 59.999503, -0.0, -0.0, -0.966997, 0.254787
148, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849462463, -30613.062425, 28835.756573, 59.999503, -0.0, -0.0, -0.966997, 0.254787
149, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849464464, -21730.471963, 32042.832502, 59.999503, 0.0, -0.0, 0.863932, 0.503608
150, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849465465, -19689.829284, 25292.267925, 59.999023, 0.0, 0.0, 0.258291, 0.966067
151, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849467466, -27406.769141, 18547.99384, 59.9995, 0.0, -0.0, 0.866025, 0.5
152, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849469467, -25996.737426, 15275.24565, 59.998502, -0.0, 0.0, 0.779181, 0.6268
153, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849471468, -1654.088013, 7499.999951, 59.999023, 0.0, 0.0, 0.0, 1.0
154, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849473469, -12489.999959, 9094.088013, 59.999023, -0.0, -0.0, -0.707107, 0.707107
155, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849474470, -25649.999989, 11920.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
156, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849476471, -25649.999989, 5500.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
157, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849478472, -25649.999989, -2720.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
158, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849480473, -25649.999989, -11280.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
159, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849481474, -25649.999989, -17780.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
160, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849483475, -25649.999989, -25080.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
161, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849485476, -25649.999989, -34300.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
162, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849487477, -25649.999989, -43870.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
163, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849488478, -26039.999989, -25080.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
164, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849490479, -48108.232748, -23495.350553, 59.999802, 0.0, -0.0, 0.999976, 0.006996
165, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849492480, -27821.310318, -22260.341234, 59.999717, -0.0, -0.0, -0.006996, 0.999976
166, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849494481, -27644.088004, -32300.000035, 59.999023, 0.0, 0.0, 0.0, 1.0
167, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849495482, -48250.0, -42260.000007, 59.9995, 0.0, -0.0, 1.0, 0.0
168, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849497483, -27624.088013, -51500.000035, 59.999023, 0.0, 0.0, 0.0, 1.0
169, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849499484, -37589.999949, -49835.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
170, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849501485, -37589.999949, -40275.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
171, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849502486, -37599.999949, -30675.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
172, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849504487, -37959.999989, -25060.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
173, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849506488, -37589.999965, -20695.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
